zone_id,zone_label,zone_type,day_of_week,hour,demand_index,demand_bucket,surge_multiplier,weather,expected_net_per_hour_sgd,lat,lon
Orchard,Orchard Road,retail,Sat,9,0.765,moderate,1.0,cloudy,16.15,1.304,103.832
Orchard,Orchard Road,retail,Sat,10,0.67,moderate,1.0,cloudy,15.69,1.304,103.832
Orchard,Orchard Road,retail,Sat,11,0.864,moderate,1.0,cloudy,16.63,1.304,103.832
Orchard,Orchard Road,retail,Sat,12,1.241,high,1.11,cloudy,18.74,1.304,103.832
Orchard,Orchard Road,retail,Sat,13,1.232,high,1.1,cloudy,18.67,1.304,103.832
Orchard,Orchard Road,retail,Sat,14,0.818,moderate,1.0,cloudy,16.41,1.304,103.832
Orchard,Orchard Road,retail,Sat,15,0.573,low,1.0,cloudy,15.23,1.304,103.832
Orchard,Orchard Road,retail,Sat,16,0.73,moderate,1.0,cloudy,15.98,1.304,103.832
Orchard,Orchard Road,retail,Sat,17,1.173,high,1.07,cloudy,18.3,1.304,103.832
Orchard,Orchard Road,retail,Sat,18,1.586,very_high,1.3,cloudy,20.06,1.304,103.832
Orchard,Orchard Road,retail,Sat,19,1.608,very_high,1.31,cloudy,20.09,1.304,103.832
Orchard,Orchard Road,retail,Sat,20,1.26,very_high,1.12,cloudy,18.86,1.304,103.832
Orchard,Orchard Road,retail,Sat,21,0.917,moderate,1.0,cloudy,16.88,1.304,103.832
Orchard,Orchard Road,retail,Sat,22,0.788,moderate,1.0,cloudy,16.26,1.304,103.832
Orchard,Orchard Road,retail,Sat,23,0.76,moderate,1.0,cloudy,16.13,1.304,103.832
Orchard,Orchard Road,retail,Sat,0,0.34,low,1.0,cloudy,14.11,1.304,103.832
Orchard,Orchard Road,retail,Sat,1,0.34,low,1.0,cloudy,14.11,1.304,103.832
Orchard,Orchard Road,retail,Sat,2,0.34,low,1.0,cloudy,14.11,1.304,103.832
Orchard,Orchard Road,retail,Sun,5,0.349,low,1.0,clear,14.15,1.304,103.832
Orchard,Orchard Road,retail,Sun,6,0.469,low,1.0,clear,14.73,1.304,103.832
Orchard,Orchard Road,retail,Sun,7,0.638,moderate,1.0,clear,15.54,1.304,103.832
Orchard,Orchard Road,retail,Sun,8,0.725,moderate,1.0,clear,15.96,1.304,103.832
Orchard,Orchard Road,retail,Sun,9,0.652,moderate,1.0,clear,15.61,1.304,103.832
Orchard,Orchard Road,retail,Sun,10,0.571,low,1.0,clear,15.22,1.304,103.832
Orchard,Orchard Road,retail,Sun,11,0.737,moderate,1.0,clear,16.02,1.304,103.832
Orchard,Orchard Road,retail,Sun,12,1.058,high,1.0,clear,17.56,1.304,103.832
Orchard,Orchard Road,retail,Sun,13,1.05,high,1.0,clear,17.52,1.304,103.832
Orchard,Orchard Road,retail,Sun,14,0.697,moderate,1.0,clear,15.83,1.304,103.832
Orchard,Orchard Road,retail,Sun,15,0.488,low,1.0,clear,14.82,1.304,103.832
Orchard,Orchard Road,retail,Sun,16,0.622,moderate,1.0,clear,15.47,1.304,103.832
Orchard,Orchard Road,retail,Sun,17,1.0,high,1.0,clear,17.28,1.304,103.832
Orchard,Orchard Road,retail,Sun,18,1.352,very_high,1.17,clear,19.45,1.304,103.832
Orchard,Orchard Road,retail,Sun,19,1.37,very_high,1.18,clear,19.57,1.304,103.832
Orchard,Orchard Road,retail,Sun,20,1.074,high,1.01,clear,17.66,1.304,103.832
Orchard,Orchard Road,retail,Sun,21,0.782,moderate,1.0,clear,16.23,1.304,103.832
Orchard,Orchard Road,retail,Sun,22,0.672,moderate,1.0,clear,15.7,1.304,103.832
Orchard,Orchard Road,retail,Sun,23,0.647,moderate,1.0,clear,15.59,1.304,103.832
Orchard,Orchard Road,retail,Sun,0,0.29,low,1.0,clear,13.87,1.304,103.832
Orchard,Orchard Road,retail,Sun,1,0.29,low,1.0,clear,13.87,1.304,103.832
Orchard,Orchard Road,retail,Sun,2,0.29,low,1.0,clear,13.87,1.304,103.832
Changi_Airport,Changi Airport,airport,Mon,5,0.762,moderate,1.0,clear,16.14,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,6,0.941,moderate,1.0,clear,17.0,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,7,1.068,high,1.01,clear,17.63,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,8,1.051,high,1.0,clear,17.53,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,9,0.881,moderate,1.0,clear,16.71,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,10,0.692,moderate,1.0,clear,15.8,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,11,0.642,moderate,1.0,clear,15.56,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,12,0.704,moderate,1.0,clear,15.86,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,13,0.694,moderate,1.0,clear,15.81,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,14,0.589,low,1.0,clear,15.31,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,15,0.542,low,1.0,clear,15.08,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,16,0.632,moderate,1.0,clear,15.51,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,17,0.833,moderate,1.0,clear,16.48,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,18,1.016,high,1.0,clear,17.36,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,19,1.016,high,1.0,clear,17.36,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,20,0.833,moderate,1.0,clear,16.48,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,21,0.627,moderate,1.0,clear,15.49,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,22,0.51,low,1.0,clear,14.93,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,23,0.47,low,1.0,clear,14.74,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,0,0.46,low,1.0,clear,14.69,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,1,0.462,low,1.0,clear,14.7,1.364,103.9915
Changi_Airport,Changi Airport,airport,Mon,2,0.472,low,1.0,clear,14.75,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,5,1.011,high,1.45,heavy_rain,21.83,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,6,1.25,high,1.56,heavy_rain,23.64,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,7,1.417,very_high,1.65,heavy_rain,24.86,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,8,1.396,very_high,1.64,heavy_rain,24.8,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,9,1.169,high,1.52,heavy_rain,23.01,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,10,0.919,moderate,1.45,heavy_rain,21.27,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,11,0.853,moderate,1.45,heavy_rain,20.88,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,12,0.935,moderate,1.45,heavy_rain,21.37,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,13,0.921,moderate,1.45,heavy_rain,21.29,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,14,0.781,moderate,1.45,heavy_rain,20.44,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,15,0.719,moderate,1.45,heavy_rain,20.07,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,16,0.838,moderate,1.45,heavy_rain,20.79,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,17,1.106,high,1.48,heavy_rain,22.5,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,18,1.349,very_high,1.61,heavy_rain,24.42,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,19,1.349,very_high,1.61,heavy_rain,24.42,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,20,1.106,high,1.48,heavy_rain,22.5,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,21,0.833,moderate,1.45,heavy_rain,20.76,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,22,0.677,moderate,1.45,heavy_rain,19.82,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,23,0.624,moderate,1.45,heavy_rain,19.49,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,0,0.611,moderate,1.45,heavy_rain,19.41,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,1,0.613,moderate,1.45,heavy_rain,19.43,1.364,103.9915
Changi_Airport,Changi Airport,airport,Tue,2,0.626,moderate,1.45,heavy_rain,19.51,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,5,0.905,moderate,1.15,light_rain,18.58,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,6,1.118,high,1.19,light_rain,19.83,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,7,1.268,very_high,1.27,light_rain,20.87,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,8,1.249,high,1.26,light_rain,20.73,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,9,1.046,high,1.15,light_rain,19.33,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,10,0.822,moderate,1.15,light_rain,18.14,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,11,0.763,moderate,1.15,light_rain,17.83,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,12,0.836,moderate,1.15,light_rain,18.22,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,13,0.824,moderate,1.15,light_rain,18.15,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,14,0.699,moderate,1.15,light_rain,17.49,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,15,0.643,moderate,1.15,light_rain,17.19,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,16,0.75,moderate,1.15,light_rain,17.76,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,17,0.99,high,1.15,light_rain,19.03,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,18,1.208,high,1.24,light_rain,20.45,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,19,1.208,high,1.24,light_rain,20.45,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,20,0.99,high,1.15,light_rain,19.03,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,21,0.745,moderate,1.15,light_rain,17.73,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,22,0.606,moderate,1.15,light_rain,17.0,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,23,0.558,low,1.15,light_rain,16.74,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,0,0.547,low,1.15,light_rain,16.68,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,1,0.549,low,1.15,light_rain,16.69,1.364,103.9915
Changi_Airport,Changi Airport,airport,Wed,2,0.561,low,1.15,light_rain,16.75,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,5,0.818,moderate,1.0,clear,16.4,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,6,1.011,high,1.0,clear,17.33,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,7,1.146,high,1.05,clear,18.12,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,8,1.129,high,1.04,clear,18.01,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,9,0.945,moderate,1.0,clear,17.02,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,10,0.743,moderate,1.0,clear,16.05,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,11,0.69,moderate,1.0,clear,15.79,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,12,0.756,moderate,1.0,clear,16.11,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,13,0.745,moderate,1.0,clear,16.06,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,14,0.632,moderate,1.0,clear,15.51,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,15,0.581,low,1.0,clear,15.27,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,16,0.678,moderate,1.0,clear,15.74,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,17,0.895,moderate,1.0,clear,16.77,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,18,1.091,high,1.02,clear,17.77,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,19,1.091,high,1.02,clear,17.77,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,20,0.894,moderate,1.0,clear,16.77,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,21,0.674,moderate,1.0,clear,15.71,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,22,0.548,low,1.0,clear,15.11,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,23,0.505,low,1.0,clear,14.9,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,0,0.494,low,1.0,clear,14.85,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,1,0.496,low,1.0,clear,14.86,1.364,103.9915
Changi_Airport,Changi Airport,airport,Thu,2,0.507,low,1.0,clear,14.91,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,5,0.955,high,1.0,cloudy,17.07,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,6,1.181,high,1.07,cloudy,18.34,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,7,1.339,very_high,1.16,cloudy,19.36,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,8,1.319,very_high,1.15,cloudy,19.23,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,9,1.105,high,1.03,cloudy,17.86,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,10,0.868,moderate,1.0,cloudy,16.65,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,11,0.806,moderate,1.0,cloudy,16.35,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,12,0.883,moderate,1.0,cloudy,16.72,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,13,0.87,moderate,1.0,cloudy,16.66,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,14,0.738,moderate,1.0,cloudy,16.02,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,15,0.679,moderate,1.0,cloudy,15.74,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,16,0.792,moderate,1.0,cloudy,16.28,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,17,1.045,high,1.0,cloudy,17.5,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,18,1.275,very_high,1.12,cloudy,18.94,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,19,1.275,very_high,1.12,cloudy,18.94,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,20,1.045,high,1.0,cloudy,17.5,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,21,0.787,moderate,1.0,cloudy,16.26,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,22,0.64,moderate,1.0,cloudy,15.55,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,23,0.59,low,1.0,cloudy,15.31,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,0,0.577,low,1.0,cloudy,15.25,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,1,0.579,low,1.0,cloudy,15.26,1.364,103.9915
Changi_Airport,Changi Airport,airport,Fri,2,0.592,low,1.0,cloudy,15.32,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,5,0.988,high,1.0,cloudy,17.22,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,6,1.221,high,1.09,cloudy,18.59,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,7,1.385,very_high,1.18,cloudy,19.64,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,8,1.364,very_high,1.17,cloudy,19.51,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,9,1.142,high,1.05,cloudy,18.1,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,10,0.898,moderate,1.0,cloudy,16.79,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,11,0.833,moderate,1.0,cloudy,16.48,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,12,0.913,moderate,1.0,cloudy,16.86,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,13,0.9,moderate,1.0,cloudy,16.8,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,14,0.763,moderate,1.0,cloudy,16.14,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,15,0.702,moderate,1.0,cloudy,15.85,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,16,0.819,moderate,1.0,cloudy,16.41,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,17,1.081,high,1.02,cloudy,17.72,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,18,1.318,very_high,1.15,cloudy,19.23,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,19,1.318,very_high,1.15,cloudy,19.23,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,20,1.08,high,1.02,cloudy,17.72,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,21,0.814,moderate,1.0,cloudy,16.39,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,22,0.662,moderate,1.0,cloudy,15.66,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,23,0.61,moderate,1.0,cloudy,15.41,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,0,0.597,low,1.0,cloudy,15.34,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,1,0.599,low,1.0,cloudy,15.35,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sat,2,0.612,moderate,1.0,cloudy,15.42,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,5,1.094,high,1.47,heavy_rain,22.4,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,6,1.353,very_high,1.62,heavy_rain,24.47,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,7,1.534,very_high,1.72,heavy_rain,25.1,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,8,1.511,very_high,1.7,heavy_rain,25.03,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,9,1.265,very_high,1.57,heavy_rain,23.76,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,10,0.994,high,1.45,heavy_rain,21.73,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,11,0.923,moderate,1.45,heavy_rain,21.3,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,12,1.012,high,1.45,heavy_rain,21.84,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,13,0.997,high,1.45,heavy_rain,21.75,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,14,0.846,moderate,1.45,heavy_rain,20.83,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,15,0.778,moderate,1.45,heavy_rain,20.43,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,16,0.908,moderate,1.45,heavy_rain,21.21,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,17,1.197,high,1.53,heavy_rain,23.22,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,18,1.461,very_high,1.68,heavy_rain,24.97,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,19,1.46,very_high,1.68,heavy_rain,24.97,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,20,1.197,high,1.53,heavy_rain,23.21,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,21,0.902,moderate,1.45,heavy_rain,21.17,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,22,0.733,moderate,1.45,heavy_rain,20.15,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,23,0.675,moderate,1.45,heavy_rain,19.8,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,0,0.661,moderate,1.45,heavy_rain,19.72,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,1,0.664,moderate,1.45,heavy_rain,19.73,1.364,103.9915
Changi_Airport,Changi Airport,airport,Sun,2,0.678,moderate,1.45,heavy_rain,19.82,1.364,103.9915
Marina_Bay,Marina Bay / Sands,leisure,Mon,5,0.219,low,1.15,light_rain,14.94,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,6,0.294,low,1.15,light_rain,15.34,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,7,0.4,low,1.15,light_rain,15.9,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,8,0.455,low,1.15,light_rain,16.2,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,9,0.409,low,1.15,light_rain,15.95,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,10,0.356,low,1.15,light_rain,15.67,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,11,0.455,low,1.15,light_rain,16.19,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,12,0.65,moderate,1.15,light_rain,17.23,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,13,0.646,moderate,1.15,light_rain,17.21,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,14,0.439,low,1.15,light_rain,16.11,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,15,0.346,low,1.15,light_rain,15.62,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,16,0.529,low,1.15,light_rain,16.59,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,17,0.939,moderate,1.15,light_rain,18.76,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,18,1.32,very_high,1.3,light_rain,21.24,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,19,1.367,very_high,1.32,light_rain,21.55,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,20,1.129,high,1.19,light_rain,19.88,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,21,0.964,high,1.15,light_rain,18.89,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,22,1.016,high,1.15,light_rain,19.16,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,23,1.067,high,1.16,light_rain,19.46,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,0,0.182,low,1.15,light_rain,14.75,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,1,0.182,low,1.15,light_rain,14.75,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Mon,2,0.182,low,1.15,light_rain,14.75,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,5,0.198,low,1.0,cloudy,13.43,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,6,0.266,low,1.0,cloudy,13.76,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,7,0.362,low,1.0,cloudy,14.22,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,8,0.412,low,1.0,cloudy,14.46,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,9,0.37,low,1.0,cloudy,14.26,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,10,0.322,low,1.0,cloudy,14.03,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,11,0.412,low,1.0,cloudy,14.46,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,12,0.588,low,1.0,cloudy,15.3,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,13,0.584,low,1.0,cloudy,15.29,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,14,0.397,low,1.0,cloudy,14.39,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,15,0.313,low,1.0,cloudy,13.98,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,16,0.479,low,1.0,cloudy,14.78,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,17,0.849,moderate,1.0,cloudy,16.56,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,18,1.194,high,1.08,cloudy,18.43,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,19,1.237,high,1.1,cloudy,18.69,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,20,1.021,high,1.0,cloudy,17.38,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,21,0.872,moderate,1.0,cloudy,16.67,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,22,0.919,moderate,1.0,cloudy,16.89,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,23,0.965,high,1.0,cloudy,17.11,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,0,0.165,low,1.0,cloudy,13.27,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,1,0.165,low,1.0,cloudy,13.27,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Tue,2,0.165,low,1.0,cloudy,13.27,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,5,0.2,low,1.0,clear,13.44,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,6,0.269,low,1.0,clear,13.77,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,7,0.366,low,1.0,clear,14.24,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,8,0.416,low,1.0,clear,14.48,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,9,0.374,low,1.0,clear,14.27,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,10,0.326,low,1.0,clear,14.04,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,11,0.416,low,1.0,clear,14.48,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,12,0.594,low,1.0,clear,15.33,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,13,0.591,low,1.0,clear,15.32,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,14,0.401,low,1.0,clear,14.41,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,15,0.317,low,1.0,clear,14.0,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,16,0.484,low,1.0,clear,14.8,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,17,0.858,moderate,1.0,clear,16.6,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,18,1.207,high,1.09,clear,18.52,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,19,1.25,high,1.11,clear,18.78,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,20,1.032,high,1.0,clear,17.43,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,21,0.882,moderate,1.0,clear,16.71,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,22,0.928,moderate,1.0,clear,16.94,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,23,0.975,high,1.0,clear,17.16,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,0,0.166,low,1.0,clear,13.28,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,1,0.166,low,1.0,clear,13.28,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Wed,2,0.166,low,1.0,clear,13.28,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Thu,5,0.235,low,1.15,light_rain,15.03,1.283,103.86
Marina_Bay,Marina Bay / Sands,leisure,Thu,6,0.316,low,1.15,light_rain,15.46,1.283,103.86
